KKR1_ID,x,y,lab_diag,animal
6206,104.4944191,15.7794671,LSD,beef
6207,104.4935605,15.87613281,LSD,beef
6208,104.4923396,15.87542882,LSD,beef
6209,104.4935883,15.87678004,LSD,beef
6210,104.641311,15.828565,LSD,beef
6211,104.55926,15.949626,LSD,beef
6212,104.506288,15.855499,LSD,beef
6213,104.70329,15.474787,LSD,beef
6214,104.574,15.9678561,LSD,beef
6215,104.51537,15.877368,LSD,beef
6216,104.5228831,15.84979421,LSD,beef
6217,104.361816,15.453394,LSD,beef
6218,104.6368484,15.87021809,LSD,beef
6219,104.78751,15.737521,LSD,beef
6220,104.777243,15.753422,LSD,beef
6221,104.776834,15.750072,LSD,beef
6222,104.6478707,15.8807559,LSD,beef
6223,104.7140867,15.871894,LSD,beef
6224,104.70654,15.935199,LSD,beef
6225,104.6481769,15.95746889,LSD,beef
6226,104.6393,15.9757,LSD,beef
6227,104.55717,15.987024,LSD,beef
6228,104.4674653,15.87978816,LSD,beef
6229,104.4811042,15.88646156,LSD,beef
6230,104.7794271,15.8289979,LSD,beef
6231,104.5164575,15.958611,LSD,beef
6232,104.70818,15.791271,LSD,beef
6233,104.6364,15.9739,LSD,beef
6234,104.636,15.9732,LSD,beef
6235,104.631724,15.87608,LSD,beef
6236,104.5045351,15.95856265,LSD,beef
6237,104.619487,15.836174,LSD,beef
6238,104.582561,15.858,LSD,beef
6239,104.654108,15.049364,LSD,beef
6240,104.721809,15.991024,LSD,beef
6241,104.702942,16.000601,LSD,beef
6242,104.708138,15.983236,LSD,beef
6243,104.705069,15.997271,LSD,beef
6244,104.63684,15.870218,LSD,beef
6245,104.624169,15.805277,LSD,beef
6246,104.623447,15.803492,LSD,beef
6247,104.6199488,15.9202559,LSD,beef
6248,104.590911,15.886299,LSD,beef
6249,104.612255,15.78178,LSD,beef
6250,104.586308,15.97945361,LSD,beef
6251,104.789373,15.81701,LSD,beef
6252,104.69214,15.81431,LSD,beef
6253,104,15.746748,LSD,beef
6254,104.4663584,15.87955824,LSD,beef
6255,104.612539,15.779322,LSD,beef
6256,104.5153708,15.877368,LSD,beef
6257,104.730544,15.988308,LSD,beef
6258,104.4036619,15.97113603,LSD,beef
6259,104.7552305,15.84113795,LSD,beef
6260,104.7607182,15.87101615,LSD,beef
6261,104.6391863,15.92742269,LSD,beef
6262,104.6459975,15.93382426,LSD,beef
6263,104.6436828,15.80498476,LSD,beef
6264,104.644297,15.927065,LSD,beef
6265,104.6789,15.9002,LSD,beef
6266,104.6779797,15.80130615,LSD,beef
6267,104.68701,15.749011,LSD,beef
6268,104.685683,15.748418,LSD,beef
6269,104.686461,15.748996,LSD,beef
6270,104.686277,15.748996,LSD,beef
6271,104.685706,15.747606,LSD,beef
6272,104.686854,15.749474,LSD,beef
6273,104.714081,15.780674,LSD,beef
6274,104.68418,15.72911,LSD,beef
6275,104.676541,15.723999,LSD,beef
6276,104.711567,15.727948,LSD,beef
6277,104.695368,15.675651,LSD,beef
6278,104.704984,15.68544,LSD,beef
6279,104.709036,15.699323,LSD,beef
6280,104.720283,15.737899,LSD,beef
6281,104.720299,15.735855,LSD,beef
6282,104.741988,15.680692,LSD,beef
6283,104.745319,15.670384,LSD,beef
6284,104.752152,15.707906,LSD,beef
6285,104.633949,15.694013,LSD,beef
6286,104.687914,15.679069,LSD,beef
6287,104.633478,15.696297,LSD,beef
6288,104.63272,15.69527,LSD,beef
6289,104.632908,15.696417,LSD,beef
6290,104.700005,15.682055,LSD,beef
6291,104.699709,15.762191,LSD,beef
6292,104.693611,15.683105,LSD,beef
6293,104.70848,15.683277,LSD,beef
6294,104.698498,15.677659,LSD,beef
6295,104.114453,15.709198,LSD,beef
6296,104.700664,15.683117,LSD,beef
6297,104.678557,15.681532,LSD,beef
6298,104.685634,15.682646,LSD,beef
6299,104.690446,15.680007,LSD,beef
6300,104.691851,15.688099,LSD,beef
6301,104.684479,15.680146,LSD,beef
6302,104.693494,15.682484,LSD,beef
6303,104.694564,15.680889,LSD,beef
6304,104.696866,15.681925,LSD,beef
6305,104.687571,15.683516,LSD,beef
6306,104.687383,15.682705,LSD,beef
6307,104.684109,15.685882,LSD,beef
6308,104.678673,15.747811,LSD,beef
6309,104.684121,15.729946,LSD,beef
6310,104.676788,15.731517,LSD,beef
6311,104.682749,15.728595,LSD,beef
6312,104.684136,15.729338,LSD,beef
6313,104.684235,15.730856,LSD,beef
6314,104.681249,15.728445,LSD,beef
6315,104.68242,15.727694,LSD,beef
6316,104.636412,15.737805,LSD,beef
6317,104.618966,15.728665,LSD,beef
6318,104.636341,15.732853,LSD,beef
6319,104.76687,15.677428,LSD,beef
6320,104.777727,15.673169,LSD,beef
6321,104.690789,15.772539,LSD,beef
6322,104.686566,15.76434,LSD,beef
6323,104.68821,15.739975,LSD,beef
6324,104.669719,15.76445,LSD,beef
6325,104.66285,15.763819,LSD,beef
6326,104.684877,15.770927,LSD,beef
6327,104.686123,15.748053,LSD,beef
6328,104.688404,15.744855,LSD,beef
6329,104.644668,15.69339,LSD,beef
6330,104.647935,15.693491,LSD,beef
6331,104.645935,15.693363,LSD,beef
6332,104.665862,15.692537,LSD,beef
6333,104.657783,15.706904,LSD,beef
6334,104.683512,15.773526,LSD,beef
6335,104.683254,15.765643,LSD,beef
6336,104.642311,15.709315,LSD,beef
6337,104.681081,15.726708,LSD,beef
6338,104.681643,15.725991,LSD,beef
6339,104.679591,15.722125,LSD,beef
6340,104.746764,15.677377,LSD,beef
6341,104.764339,15.42568,LSD,beef
6342,104.764339,15.716293,LSD,beef
6343,104.740071,15.768467,LSD,beef
6344,104.73986,15.176454,LSD,beef
6345,104.739492,15.717635,LSD,beef
6346,104.738993,15.717833,LSD,beef
6347,104.721122,15.774166,LSD,beef
6348,104.695086,15.678299,LSD,beef
6349,104.695709,15.678511,LSD,beef
6350,104.616326,15.678131,LSD,beef
6351,104.697546,15.677792,LSD,beef
6352,104.706456,15.67754,LSD,beef
6353,104.706619,15.676593,LSD,beef
6354,104.706186,15.676091,LSD,beef
6355,104.705094,15.67516,LSD,beef
6356,104.705459,15.674402,LSD,beef
6357,104.705759,15.673321,LSD,beef
6358,104.704681,15.672891,LSD,beef
6359,104.704327,15.672384,LSD,beef
6360,104.724029,15.736202,LSD,beef
6361,104.725572,15.735737,LSD,beef
6362,104.725306,15.73588,LSD,beef
6363,104.723831,15.736389,LSD,beef
6364,104.724012,15.735808,LSD,beef
6365,104.72559,15.736336,LSD,beef
6366,104.684491,15.691197,LSD,beef
6367,104.68582,15.69111,LSD,beef
6368,104.687721,15.691691,LSD,beef
6369,104.661515,15.693047,LSD,beef
6370,104.659628,15.693105,LSD,beef
6371,104.658893,15.693503,LSD,beef
6372,104.656517,15.683571,LSD,beef
6373,104.655261,15.684029,LSD,beef
6374,104.654718,15.68377,LSD,beef
6375,104.648172,15.693427,LSD,beef
6376,104.6458859,15.699122,LSD,beef
6377,104.648577,15.690531,LSD,beef
6378,104.644578,15.693371,LSD,beef
6379,104.649071,15.613851,LSD,beef
6380,104.649861,15.69337,LSD,beef
6381,104.643126,15.708689,LSD,beef
6382,104.650248,15.690916,LSD,beef
6383,104.675515,15.723561,LSD,beef
6384,104.680753,15.723542,LSD,beef
6385,104.683221,15.726768,LSD,beef
6386,104.682963,15.726807,LSD,beef
6387,104.683037,15.726628,LSD,beef
6388,104.681726,15.725592,LSD,beef
6389,104.681709,15.727061,LSD,beef
6390,104.681578,15.72566,LSD,beef
6391,104.681859,15.726039,LSD,beef
6392,104.681648,15.726005,LSD,beef
6393,104.682187,15.726769,LSD,beef
6394,104.681958,15.727024,LSD,beef
6395,104.682337,15.720219,LSD,beef
6396,104.656218,15.704084,LSD,beef
6397,104.656508,15.703182,LSD,beef
6398,104.657039,15.702971,LSD,beef
6399,104.724735,15.73575,LSD,beef
6400,104.681431,15.689555,LSD,beef
6401,104.74577,15.682893,LSD,beef
6402,104.746969,15.683108,LSD,beef
6403,104.741782,15.68414,LSD,beef
6404,104.74176,15.682679,LSD,beef
6405,104.743227,15.683637,LSD,beef
6406,104.746549,15.683671,LSD,beef
6407,104.746039,15.682239,LSD,beef
6408,104.744615,15.6827,LSD,beef
6409,104.7420993,15.683303,LSD,beef
6410,104.743539,15.6831712,LSD,beef
6411,104.691693,15.769969,LSD,beef
6412,104.691069,15.769817,LSD,beef
6413,104.690418,15.77115,LSD,beef
6414,104.691392,15.772246,LSD,beef
6415,104.690427,15.771611,LSD,beef
6416,104.690354,15.771611,LSD,beef
6417,104.683767,15.765868,LSD,beef
6418,104.683245,15.76578,LSD,beef
6419,104.684399,15.765377,LSD,beef
6420,104.682509,15.766068,LSD,beef
6421,104.682699,15.765232,LSD,beef
6422,104.683104,15.765063,LSD,beef
6423,104.688008,15.68868,LSD,beef
6424,104.688057,15.689801,LSD,beef
6425,104.689067,15.687727,LSD,beef
6426,104.688109,15.687736,LSD,beef
6427,104.688019,15.689001,LSD,beef
6428,104.688962,15.689904,LSD,beef
6429,104.688202,15.689731,LSD,beef
6430,104.687747,15.688768,LSD,beef
6431,104.689129,15.690496,LSD,beef
6432,104.690662,15.691286,LSD,beef
6433,104.691149,15.690435,LSD,beef
6434,104.695291,15.689644,LSD,beef
6435,104.686085,15.691323,LSD,beef
6436,104.687123,15.69133,LSD,beef
6437,104.687962,15.691236,LSD,beef
6438,104.722451,15.74443,LSD,beef
6439,104.72216,15.740564,LSD,beef
6440,104.718888,15.740077,LSD,beef
6441,104.721428,15.774008,LSD,beef
6442,104.721128,15.774495,LSD,beef
6443,104.721346,15.774184,LSD,beef
6444,104.742773,15.678029,LSD,beef
6445,104.747981,15.676986,LSD,beef
6446,104.742142,15.679204,LSD,beef
6447,104.681112,15.689252,LSD,beef
6448,104.680988,15.689193,LSD,beef
6449,104.746173,15.14542,LSD,beef
6450,104.744074,15.682731,LSD,beef
6451,104.75724,15.698129,LSD,beef
6452,104.757774,15.697832,LSD,beef
6453,104.757081,15.698029,LSD,beef
6454,104.757987,15.699039,LSD,beef
6455,104.758214,15.699402,LSD,beef
6456,104.756393,15.698237,LSD,beef
6457,104.745416,15.706053,LSD,beef
6458,104.74001,15.679157,LSD,beef
6459,104.742163,15.679813,LSD,beef
6460,104.743345,15.677355,LSD,beef
6461,104.74357,15.677271,LSD,beef
6462,104.735813,15.71651,LSD,beef
6463,104.739238,15.717855,LSD,beef
6464,104.683993,15.764684,LSD,beef
6465,104.684177,15.765042,LSD,beef
6466,104.683341,15.764614,LSD,beef
6467,104.683069,15.765391,LSD,beef
6468,104.682096,15.765539,LSD,beef
6469,104.673186,15.764682,LSD,beef
6470,104.725605,15.730439,LSD,beef
6471,104.644581,15.692522,LSD,beef
6472,104.662788,15.692687,LSD,beef
6473,104.662888,15.691746,LSD,beef
6474,104.664095,15.692212,LSD,beef
6475,104.6631,15.692189,LSD,beef
6476,104.657188,15.704948,LSD,beef
6477,104.657265,15.704174,LSD,beef
6478,104.718803,15.735782,LSD,beef
6479,104.717795,15.736052,LSD,beef
6480,104.716709,15.737565,LSD,beef
6481,104.715456,15.739043,LSD,beef
6482,104.714606,15.74004,LSD,beef
6483,104.715094,15.739161,LSD,beef
6484,104.722861,15.737042,LSD,beef
6485,104.72297,15.737042,LSD,beef
6486,104.723764,15.737199,LSD,beef
6487,104.723471,15.736565,LSD,beef
6488,104.724013,15.736401,LSD,beef
6489,104.724171,15.735901,LSD,beef
6490,104.724433,15.73536,LSD,beef
6491,104.685784,15.685146,LSD,beef
6492,104.68643,15.686173,LSD,beef
6493,104.686058,15.68547,LSD,beef
6494,104.686546,15.686463,LSD,beef
6495,104.686538,15.685625,LSD,beef
6496,104.68709,15.686537,LSD,beef
6497,104.687874,15.686817,LSD,beef
6498,104.68886,15.687099,LSD,beef
6499,104.690022,15.686695,LSD,beef
6500,104.691514,15.688485,LSD,beef
6501,104.691899,15.689398,LSD,beef
6502,104.691882,15.688592,LSD,beef
6503,104.691275,15.687749,LSD,beef
6504,104.690131,15.686344,LSD,beef
6505,104.690687,15.685739,LSD,beef
6506,104.690191,15.686486,LSD,beef
6507,104.689128,15.686588,LSD,beef
6508,104.690228,15.685612,LSD,beef
6509,104.689977,15.687063,LSD,beef
6510,104.68146,15.68919,LSD,beef
6511,104.680444,15.68984,LSD,beef
6512,104.680932,15.689277,LSD,beef
6513,104.680795,15.689777,LSD,beef
6514,104.681494,15.68918,LSD,beef
6515,104.681841,15.688655,LSD,beef
6516,104.682731,15.68918,LSD,beef
6517,104.67896,15.690166,LSD,beef
6518,104.680916,15.689089,LSD,beef
6519,104.676917,15.69113,LSD,beef
6520,104.678196,15.690171,LSD,beef
6521,104.690342,15.680235,LSD,beef
6522,104.691641,15.678896,LSD,beef
6523,104.691783,15.677598,LSD,beef
6524,104.692459,15.678868,LSD,beef
6525,104.692899,15.6781633,LSD,beef
6526,104.601178,15.676822,LSD,beef
6527,104.693919,15.675687,LSD,beef
6528,104.694539,15.67512,LSD,beef
6529,104.695371,15.675109,LSD,beef
6530,104.696229,15.675528,LSD,beef
6531,104.696047,15.674272,LSD,beef
6532,104.696593,15.674016,LSD,beef
6533,104.696867,15.674924,LSD,beef
6534,104.67328,15.675769,LSD,beef
6535,104.697505,15.675286,LSD,beef
6536,104.698165,15.676377,LSD,beef
6537,104.693547,15.677492,LSD,beef
6538,104.657419,15.704309,LSD,beef
6539,104.672182,15.746853,LSD,beef
6540,104.670506,15.764698,LSD,beef
6541,104.670902,15.76387,LSD,beef
6542,104.668443,15.764196,LSD,beef
6543,104.667625,15.764353,LSD,beef
6544,104.66739,15.763899,LSD,beef
6545,104.66586,15.764453,LSD,beef
6546,104.666949,15.76524,LSD,beef
6547,104.667618,15.764721,LSD,beef
6548,104.66806,15.764064,LSD,beef
6549,104.673323,15.765331,LSD,beef
6550,104.674575,15.765043,LSD,beef
6551,104.671575,15.765043,LSD,beef
6552,104.667739,15.764735,LSD,beef
6553,104.66732,15.76407,LSD,beef
6554,104.668014,15.76449,LSD,beef
6555,104.667565,15.764357,LSD,beef
6556,104.664165,15.763396,LSD,beef
6557,104.664308,15.762836,LSD,beef
6558,104.663433,15.7638,LSD,beef
6559,104.664224,15.76407,LSD,beef
6560,104.66399,15.763263,LSD,beef
6561,104.663484,15.764066,LSD,beef
6562,104.662415,15.764384,LSD,beef
6563,104.686811,15.749927,LSD,beef
6564,104.686257,15.749328,LSD,beef
6565,104.685954,15.748826,LSD,beef
6566,104.68562,15.74892,LSD,beef
6567,104.688029,15.740502,LSD,beef
6568,104.689143,15.740257,LSD,beef
6569,104.688525,15.740333,LSD,beef
6570,104.688658,15.739995,LSD,beef
6571,104.68963,15.739782,LSD,beef
6572,104.687577,15.770485,LSD,beef
6573,104.685896,15.771074,LSD,beef
6574,104.686294,15.747277,LSD,beef
6575,104.687509,15.747951,LSD,beef
6576,104.685631,15.748624,LSD,beef
6577,104.68616,15.748458,LSD,beef
6578,104.686408,15.747562,LSD,beef
6579,104.686946,15.747846,LSD,beef
6580,104.687247,15.741474,LSD,beef
6581,104.68701,15.741972,LSD,beef
6582,104.689057,15.74262,LSD,beef
6583,104.689057,15.740979,LSD,beef
6584,104.688978,15.741529,LSD,beef
6585,104.763374,15.743193,LSD,beef
6586,104.632955,15.695043,LSD,beef
6587,104.632688,15.696201,LSD,beef
6588,104.632266,15.695795,LSD,beef
6589,104.631604,15.698382,LSD,beef
6590,104.632294,15.698203,LSD,beef
6591,104.63183,15.696429,LSD,beef
6592,104.630967,15.696756,LSD,beef
6593,104.63077,15.696078,LSD,beef
6594,104.630163,15.695407,LSD,beef
6595,104.629602,15.694414,LSD,beef
6596,104.629846,15.693787,LSD,beef
6597,104.629578,15.692789,LSD,beef
6598,104.630113,15.69293,LSD,beef
6599,104.630577,15.692731,LSD,beef
6600,104.63121,15.692756,LSD,beef
6601,104.631902,15.693798,LSD,beef
6602,104.631416,15.693459,LSD,beef
6603,104.630834,15.694744,LSD,beef
6604,104.631587,15.694659,LSD,beef
6605,104.632021,15.693498,LSD,beef
6606,104.63329,15.694551,LSD,beef
6607,104.620905,15.70379,LSD,beef
6608,104.622661,15.701574,LSD,beef
6609,104.621989,15.702014,LSD,beef
6610,104.62122,15.702258,LSD,beef
6611,104.622334,15.701147,LSD,beef
6612,104.622741,15.699799,LSD,beef
6613,104.623625,15.70019,LSD,beef
6614,104.633033,15.697088,LSD,beef
6615,104.632786,15.696756,LSD,beef
6616,104.633379,15.696432,LSD,beef
6617,104.632634,15.697057,LSD,beef
6618,104.632418,15.69876,LSD,beef
6619,104.631737,15.698841,LSD,beef
6620,104.631043,15.697677,LSD,beef
6621,104.630342,15.697548,LSD,beef
6622,104.629561,15.696853,LSD,beef
6623,104.62887,15.696043,LSD,beef
6624,104.628309,15.695589,LSD,beef
6625,104.631765,15.693668,LSD,beef
6626,104.632297,15.693452,LSD,beef
6627,104.632496,15.69298,LSD,beef
6628,104.632997,15.692393,LSD,beef
6629,104.633563,15.692783,LSD,beef
6630,104.633219,15.69242,LSD,beef
6631,104.765671,15.6785836,LSD,beef
6632,104.767367,15.676004,LSD,beef
6633,104.63221,15.694429,LSD,beef
6634,104.632669,15.695549,LSD,beef
6635,104.632558,15.695499,LSD,beef
6636,104.631899,15.694769,LSD,beef
6637,104.632197,15.693915,LSD,beef
6638,104.632449,15.693246,LSD,beef
6639,104.633446,15.693083,LSD,beef
6640,104.633684,15.692317,LSD,beef
6641,104.63392,15.691453,LSD,beef
6642,104.632246,15.696114,LSD,beef
6643,104.624407,15.700617,LSD,beef
6644,104.623794,15.701335,LSD,beef
6645,104.623095,15.703281,LSD,beef
6646,104.622221,15.702077,LSD,beef
6647,104.620881,15.701387,LSD,beef
6648,104.619817,15.701604,LSD,beef
6649,104.618938,15.701156,LSD,beef
6650,104.618749,15.7022,LSD,beef
6651,104.611138,15.703158,LSD,beef
6652,104.618431,15.702343,LSD,beef
6653,104.619226,15.701438,LSD,beef
6654,104.635292,15.77859,LSD,beef
6655,104.635287,15.779781,LSD,beef
6656,104.636583,15.778956,LSD,beef
6657,104.63478,15.778676,LSD,beef
6658,104.636571,15.778828,LSD,beef
6659,104.635637,15.779054,LSD,beef
6660,104.636606,15.733035,LSD,beef
6661,104.637986,15.778355,LSD,beef
6662,104.638872,15.777636,LSD,beef
6663,104.637888,15.778574,LSD,beef
6664,104.634607,15.780598,LSD,beef
6665,104.634796,15.778683,LSD,beef
6666,104.636033,15.778695,LSD,beef
6667,104.636104,15.777261,LSD,beef
6668,104.638047,15.778305,LSD,beef
6669,104.634673,15.779398,LSD,beef
6670,104.636348,15.779125,LSD,beef
6671,104.636958,15.778505,LSD,beef
6672,104.636958,15.778183,LSD,beef
6673,104.635526,15.778129,LSD,beef
6674,104.636197,15.779456,LSD,beef
6675,104.635245,15.7793402,LSD,beef
6676,104.638393,15.734068,LSD,beef
6677,104.639192,15.733487,LSD,beef
6678,104.638647,15.734892,LSD,beef
6679,104.638579,15.734699,LSD,beef
6680,104.63873,15.73414,LSD,beef
6681,104.6376,15.734647,LSD,beef
6682,104.638815,15.734844,LSD,beef
6683,104.63838,15.733498,LSD,beef
6684,104.638907,15.734552,LSD,beef
6685,104.638799,15.73533,LSD,beef
6686,104.63855,15.733194,LSD,beef
6687,104.638802,15.374859,LSD,beef
6688,104.636436,15.734696,LSD,beef
6689,104.637497,15.734873,LSD,beef
6690,104.637549,15.733185,LSD,beef
6691,104.638784,15.134482,LSD,beef
6692,104.638655,15.735229,LSD,beef
6693,104.638386,15.735483,LSD,beef
6694,104.638166,15.936253,LSD,beef
6695,104.637654,15.734696,LSD,beef
6696,104.73554,15.680624,LSD,beef
6697,104.760771,15.742128,LSD,beef
6698,104.743956,15.766136,LSD,beef
6699,104.804824,15.660392,LSD,beef
6700,104.8048241,15.660393,LSD,beef
6701,104.804617,15.659441,LSD,beef
6702,104.804617,15.65816,LSD,beef
6703,104.805232,15.65625,LSD,beef
6704,104.80624,15.656445,LSD,beef
6705,104.807123,15.657156,LSD,beef
6706,104.807346,15.65788,LSD,beef
6707,104.806823,15.656798,LSD,beef
6708,104.807217,15.656093,LSD,beef
6709,104.806735,15.656958,LSD,beef
6710,104.806358,15.656265,LSD,beef
6711,104.807267,15.656543,LSD,beef
6712,104.807676,15.657692,LSD,beef
6713,104.806817,15.656674,LSD,beef
6714,104.806526,15.656257,LSD,beef
6715,104.804553,15.655707,LSD,beef
6716,104.804139,15.654702,LSD,beef
6717,104.805101,15.655736,LSD,beef
6718,104.805891,15.65827,LSD,beef
6719,104.806447,15.657113,LSD,beef
6720,104.807424,15.656919,LSD,beef
6721,104.807382,15.656189,LSD,beef
6722,104.807482,15.655025,LSD,beef
6723,104.806952,15.655985,LSD,beef
6724,104.80613,15.656257,LSD,beef
6725,104.805198,15.656062,LSD,beef
6726,104.806196,15.65617,LSD,beef
6727,104.807108,15.657539,LSD,beef
6728,104.807119,15.657549,LSD,beef
6729,104.805121,15.656065,LSD,beef
6730,104.69996,15.677521,LSD,beef
6731,104.699997,15.676348,LSD,beef
6732,104.70007,15.675383,LSD,beef
6733,104.699788,15.674113,LSD,beef
6734,104.699135,15.675655,LSD,beef
6735,104.698147,15.677314,LSD,beef
6736,104.696692,15.678524,LSD,beef
6737,104.697005,15.677752,LSD,beef
6738,104.696586,15.6768,LSD,beef
6739,104.697626,15.676656,LSD,beef
6740,104.697019,15.675511,LSD,beef
6741,104.697089,15.674803,LSD,beef
6742,104.696812,15.677242,LSD,beef
6743,104.696025,15.679157,LSD,beef
6744,104.696361,15.677854,LSD,beef
6745,104.695949,15.676888,LSD,beef
6746,104.696598,15.676317,LSD,beef
6747,104.695691,15.676012,LSD,beef
6748,104.781803,15.735782,LSD,beef
6749,104.638798,15.734498,LSD,beef
6750,104.638642,15.736536,LSD,beef
6751,104.708643,15.73732,LSD,beef
6752,104.84464,15.114308,LSD,beef
6753,104.88656,15.621434,LSD,beef
6754,104.959281,15.863202,LSD,beef
6755,104.644846,15.728024,LSD,beef
6756,104.642467,15.729458,LSD,beef
6757,104.637195,15.734211,LSD,beef
6758,104.63775,15.735294,LSD,beef
6759,104.63642,15.733974,LSD,beef
6760,104.636688,15.73399,LSD,beef
6761,104.637295,15.734069,LSD,beef
6762,104.63761,15.734384,LSD,beef
6763,104.636267,15.7344,LSD,beef
6764,104.637518,15.73408,LSD,beef
6765,104.636515,15.733609,LSD,beef
6766,104.63554,15.75002,LSD,beef
6767,104.63575,15.751091,LSD,beef
6768,104.637946,15.735209,LSD,beef
6769,104.636107,15.73459,LSD,beef
6770,104.637745,15.734593,LSD,beef
6771,104.648144,15.735094,LSD,beef
6772,104.645419,15.733934,LSD,beef
6773,104.645268,15.737562,LSD,beef
6774,104.643064,15.729669,LSD,beef
6775,104.644088,15.732197,LSD,beef
6776,104.6444,15.731727,LSD,beef
6777,104.643545,15.732569,LSD,beef
6778,104.645258,15.731994,LSD,beef
6779,104.636462,15.743591,LSD,beef
6780,104.635752,15.744629,LSD,beef
6781,104.654979,15.746669,LSD,beef
6782,104.634714,15.747006,LSD,beef
6783,104.635964,15.747571,LSD,beef
6784,104.637568,15.746835,LSD,beef
6785,104.638146,15.750048,LSD,beef
6786,104.637487,15.746938,LSD,beef
6787,104.638308,15.747693,LSD,beef
6788,104.638938,15.746422,LSD,beef
6789,104.63858,15.748729,LSD,beef
6790,104.637951,15.748009,LSD,beef
6791,104.637848,15.744503,LSD,beef
6792,104.607318,15.752872,LSD,beef
6793,104.606424,15.754162,LSD,beef
6794,104.607202,15.75443,LSD,beef
6795,104.607202,15.753501,LSD,beef
6796,104.607184,15.752602,LSD,beef
6797,104.607816,15.752779,LSD,beef
6798,104.608195,15.75032,LSD,beef
6799,104.606221,15.750203,LSD,beef
6800,104.606263,15.749212,LSD,beef
6801,104.606125,15.750999,LSD,beef
6802,104.605175,15.751386,LSD,beef
6803,104.606324,15.751154,LSD,beef
6804,104.605853,15.750816,LSD,beef
6805,104.606272,15.751148,LSD,beef
6806,104.606759,15.751771,LSD,beef
6807,104.605557,15.751117,LSD,beef
6808,104.606821,15.751567,LSD,beef
6809,104.606476,15.751149,LSD,beef
6810,104.858892,15.920742,LSD,beef
6811,104.606178,15.741059,LSD,beef
6812,104.606637,15.751422,LSD,beef
6813,104.605328,15.75189,LSD,beef
6814,104.606151,15.751544,LSD,beef
6815,104.605171,15.751174,LSD,beef
6816,104.605902,15.50909,LSD,beef
6817,104.605902,15.750909,LSD,beef
6818,104.605551,15.751186,LSD,beef
6819,104.049481,15.333303,LSD,beef
6820,104.858892,15.025289,LSD,beef
6821,104.885584,15.546815,LSD,beef
6822,104.729322,15.702975,LSD,beef
6823,104.035902,15.935464,LSD,beef
6824,104.022988,15.8524347,LSD,beef
6825,104.186352,15.836575,LSD,beef
6826,104.175465,15.233392,LSD,beef
6827,104.543291,15.859083,LSD,beef
6828,104.665364,15.534357,LSD,beef
6829,104.407821,15.219701,LSD,beef
6830,104.619423,15.800817,LSD,beef
6831,104.635598,15.743781,LSD,beef
6832,104.635035,15.744356,LSD,beef
6833,104.636174,15.743387,LSD,beef
6834,104.635991,15.744554,LSD,beef
6835,104.635868,15.744499,LSD,beef
6836,104.63925,15.740977,LSD,beef
6837,104.640234,15.740345,LSD,beef
6838,104.640349,15.73858,LSD,beef
6839,104.639168,15.73761,LSD,beef
6840,104.640291,15.73887,LSD,beef
6841,104.638669,15.736194,LSD,beef
6842,104.637075,15.733627,LSD,beef
6843,104.638608,15.746255,LSD,beef
6844,104.6386089,15.746255,LSD,beef
6845,104.683633,15.733375,LSD,beef
6846,104.638543,15.735381,LSD,beef
6847,104.637471,15.734583,LSD,beef
6848,104.638601,15.734082,LSD,beef
6849,104.637487,15.733017,LSD,beef
6850,104.601342,15.751194,LSD,beef
6851,104.606002,15.751083,LSD,beef
6852,104.608667,15.751383,LSD,beef
6853,104.608255,15.751511,LSD,beef
6854,104.6055,15.751101,LSD,beef
6855,104.608222,15.751768,LSD,beef
6856,104.608334,15.752275,LSD,beef
6857,104.608407,15.75163,LSD,beef
6858,104.608892,15.751589,LSD,beef
6859,104.608431,15.751365,LSD,beef
6860,104.608082,15.751317,LSD,beef
6861,104.608519,15.715326,LSD,beef
6862,104.608511,15.713623,LSD,beef
6863,104.605056,15.713623,LSD,beef
6864,104.606623,15.7521,LSD,beef
6865,104.605596,15.751184,LSD,beef
6866,104.606502,15.751526,LSD,beef
6867,104.608604,15.751569,LSD,beef
6868,104.791599,15.658762,LSD,beef
6869,104.790826,15.65905,LSD,beef
6870,104.790831,15.659055,LSD,beef
6871,104.789753,15.656185,LSD,beef
6872,104.789433,15.654492,LSD,beef
6873,104.788647,15.653076,LSD,beef
6874,104.787881,15.651727,LSD,beef
6875,104.788345,15.65053,LSD,beef
6876,104.787564,15.649437,LSD,beef
6877,104.786931,15.648065,LSD,beef
6878,104.786969,15.641849,LSD,beef
6879,104.786347,15.639284,LSD,beef
6880,104.786352,15.63929,LSD,beef
6881,104.787019,15.638569,LSD,beef
6882,104.78026,15.678712,LSD,beef
6883,104.781126,15.675978,LSD,beef
6884,104.781827,15.676882,LSD,beef
6885,104.782753,15.677054,LSD,beef
6886,104.769576,15.677418,LSD,beef
6887,104.796567,15.677481,LSD,beef
6888,104.795859,15.675735,LSD,beef
6889,104.795909,15.678141,LSD,beef
6890,104.796498,15.677464,LSD,beef
6891,104.797953,15.676528,LSD,beef
6892,104.798152,15.674525,LSD,beef
6893,104.805611,15.665624,LSD,beef
6894,104.798325,15.661563,LSD,beef
6895,104.797928,15.662213,LSD,beef
6896,104.797576,15.664367,LSD,beef
6897,104.798477,15.667284,LSD,beef
6898,104.798807,15.6677,LSD,beef
6899,104.778589,15.672096,LSD,beef
6900,104.779462,15.672144,LSD,beef
6901,104.779772,15.673421,LSD,beef
